city,location_lat,location_lng,numberOfGuests,minNights,bedroomLabel,bedLabel,bathroomLabel,stars,pricing,roomType_entire_home,roomType_hotel_room,roomType_private_room,roomType_shared_room,zipcode,district_index
Beyoğlu,41.03496,28.98553,6,2,2.0,3.0,1.0,4.97,3821.0,1,0,0,0,34421,60.000
Beyoğlu,41.02916,28.97349,4,1,2.0,2.0,2.0,4.25,5343.0,1,0,0,0,34421,60.000
Beyoğlu,41.032,28.972,5,3,3.0,3.0,1.0,4.94,5619.0,1,0,0,0,34421,60.000
Fatih,41.004,28.97,5,1,2.0,3.0,2.0,5.0,5535.0,1,0,0,0,34096,32.000
Beyoğlu,41.026,28.976,4,1,2.0,2.0,1.0,4.79,3766.0,1,0,0,0,34421,60.000
Beşiktaş,41.045,29.006,11,3,3.0,9.0,2.0,5.0,5643.0,1,0,0,0,34353,88.235
Adalar,40.866,29.125,2,1,1.0,1.0,1.0,4.98,3836.0,1,0,0,0,34975,68.133
Beyoğlu,41.02578,28.97335,4,101,2.0,3.0,2.0,4.88,6238.0,1,0,0,0,34421,60.000
Şişli,41.054,28.987,5,6,3.0,5.0,1.0,4.93,5137.0,1,0,0,0,34360,54.677
Beyoğlu,41.02646,28.97198,4,3,2.0,2.0,1.0,4.75,3876.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.973,5,3,2.0,3.0,2.0,4.74,3926.0,1,0,0,0,34421,60.000
Şişli,41.0492,28.99597,3,101,,1.0,1.0,4.92,3596.0,1,0,0,0,34360,54.677
Beyoğlu,41.025,28.978,3,101,1.0,1.0,1.0,4.4,5231.0,1,0,0,0,34421,60.000
Beyoğlu,41.032,28.98721,3,2,,1.0,1.0,4.59,3797.0,1,0,0,0,34421,60.000
Şişli,41.05823,28.98043,3,1,1.0,1.0,1.0,4.89,5231.0,1,0,0,0,34360,54.677
Beyoğlu,41.02601,28.97427,8,4,3.0,5.0,2.0,4.81,5298.0,1,0,0,0,34421,60.000
Beşiktaş,41.043,28.998,3,3,1.0,2.0,1.0,5.0,5381.0,1,0,0,0,34353,88.235
Beşiktaş,41.06075,29.03732,2,100,1.0,1.0,1.0,4.94,3767.0,1,0,0,0,34353,88.235
İstanbul,41.006,28.971,4,3,1.0,2.0,1.0,4.82,5381.0,1,0,0,0,34122.0,
Şişli,41.044,28.986,5,6,2.0,0.0,1.0,4.96,3927.0,1,0,0,0,34360,54.677
Beyoğlu,41.02717601,28.97428534,5,3,2.0,2.0,1.0,4.69,5908.0,1,0,0,0,34421,60.000
Beyoğlu,41.02594,28.9742,2,2,1.0,1.0,1.0,4.77,5196.0,1,0,0,0,34421,60.000
Beyoğlu,41.03057,28.97841,9,3,4.0,0.0,1.0,4.9,5333.0,1,0,0,0,34421,60.000
Beşiktaş,41.06725006,29.04339359,6,3,3.0,3.0,1.0,4.5,5367.0,1,0,0,0,34353,88.235
Beşiktaş,41.048,29.006,2,3,1.0,1.0,1.0,4.83,3836.0,1,0,0,0,34353,88.235
istanbul,41.035,28.986,5,2,2.0,0.0,1.0,4.87,3798.0,1,0,0,0,34433.0,
Beyoğlu,41.032,28.98,3,1,1.0,2.0,1.0,4.75,5122.0,1,0,0,0,34421,60.000
Istanbul,41.02967,28.97256,6,3,2.0,3.0,1.0,4.9,5196.0,1,0,0,0,34430.0,
Adalar,40.87127,29.12651,5,2,2.0,4.0,1.0,4.72,3853.0,1,0,0,0,34975,68.133
Kadıköy,40.99476965,29.06484957,2,50,1.0,0.0,1.0,4.7,5137.0,1,0,0,0,34744,88.888
Beyoğlu,41.02266554,28.97279305,3,3,1.0,2.0,1.0,4.69,3570.0,1,0,0,0,34421,60.000
Sarıyer,41.14699969,29.04942744,5,3,2.0,4.0,2.0,5.0,5456.0,1,0,0,0,34396,103.881
Sarıyer,41.1166,29.06212,3,1,1.0,2.0,1.0,4.5,3570.0,1,0,0,0,34396,103.881
Şişli,41.05686,28.97576,3,3,1.0,2.0,1.0,4.77,3881.0,1,0,0,0,34360,54.677
Beyoğlu,41.029,28.982,5,2,2.0,2.0,1.0,5.0,5185.0,1,0,0,0,34421,60.000
Beyoğlu,41.028,28.98,2,2,1.0,1.0,1.0,4.8,3642.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.976,6,2,3.0,0.0,2.0,4.77,5406.0,1,0,0,0,34421,60.000
Kâğıthane,41.064,28.97,9,4,3.0,6.0,2.0,4.96,5685.0,1,0,0,0,34384.0,
Beşiktaş,41.057,29.005,3,3,1.0,2.0,1.0,4.93,3786.0,1,0,0,0,34353,88.235
Beyoğlu,41.02996123,28.98383484,5,3,2.0,3.0,2.0,4.73,5380.0,1,0,0,0,34421,60.000
Beşiktaş,41.048,28.997,8,2,4.0,0.0,3.0,4.57,6243.0,1,0,0,0,34353,88.235
Beyoğlu,41.033,28.976,5,1,2.0,4.0,1.0,4.9,5157.0,1,0,0,0,34421,60.000
Beyoğlu,41.025,28.978,4,101,1.0,2.0,1.0,4.6,6103.0,1,0,0,0,34421,60.000
Kâğıthane,41.06369,28.96997,9,2,3.0,4.0,2.0,4.92,5843.0,1,0,0,0,34384.0,
Beyoğlu,41.03015,28.98431,6,3,3.0,3.0,2.0,4.81,5979.0,1,0,0,0,34421,60.000
Şişli,41.05652,28.97631,3,4,1.0,2.0,1.0,4.9,5293.0,1,0,0,0,34360,54.677
Sarıyer,41.11822,29.00958,3,1,1.0,3.0,1.0,4.77,5665.0,1,0,0,0,34396,103.881
Beyoğlu,41.025,28.979,5,3,2.0,3.0,2.0,4.75,5730.0,1,0,0,0,34421,60.000
Beşiktaş,41.08003,29.04449,4,101,2.0,3.0,1.0,4.73,5834.0,1,0,0,0,34353,88.235
Beyoğlu,41.028,28.977,4,5,1.0,3.0,1.0,4.8,3682.0,1,0,0,0,34421,60.000
Beyoğlu,41.02656554,28.9764182,4,1,1.0,1.0,1.0,4.7,3662.0,1,0,0,0,34421,60.000
Beyoğlu,41.02806,28.97536,7,3,3.0,4.0,2.0,4.85,5157.0,1,0,0,0,34421,60.000
Fatih,41.0064,28.97142,4,4,2.0,3.0,1.0,4.86,3562.0,1,0,0,0,34096,32.000
Beyoğlu,41.03635,28.99216,4,1,2.0,2.0,2.0,4.88,6134.0,1,0,0,0,34421,60.000
Beşiktaş,41.04441,28.99871,3,3,1.0,2.0,1.0,4.96,5281.0,1,0,0,0,34353,88.235
Şişli,41.0544,28.98855,3,5,1.0,1.0,1.0,4.97,3786.0,1,0,0,0,34360,54.677
Beyoğlu,41.03204,28.98883,5,3,2.0,2.0,1.0,4.69,3587.0,1,0,0,0,34421,60.000
Şişli,41.0562341,28.9770207,2,1,1.0,1.0,1.0,4.86,5386.0,1,0,0,0,34360,54.677
Instanbul,41.07601791,29.04384839,4,3,2.0,2.0,2.0,5.0,5780.0,1,0,0,0,34342.0,
Fatih,41.00522339,28.96981081,6,2,2.0,5.0,1.0,5.0,5730.0,1,0,0,0,34096,32.000
Beyoğlu,41.04,28.976,4,3,1.0,2.0,1.0,5.0,3679.0,1,0,0,0,34421,60.000
Beyoğlu,41.02947,28.9776,4,4,2.0,2.0,1.0,4.89,3836.0,1,0,0,0,34421,60.000
Kadıköy,40.983,29.033,3,1,1.0,2.0,1.0,4.91,5940.0,0,0,1,0,34744,88.888
Beyoğlu,41.02897,28.97908,6,3,2.0,0.0,2.0,4.53,5207.0,1,0,0,0,34421,60.000
Beşiktaş,41.07837,29.04172,5,3,2.0,4.0,1.0,4.78,5170.0,1,0,0,0,34353,88.235
Beyoğlu,41.033,28.98,2,3,1.0,1.0,1.0,4.85,3767.0,1,0,0,0,34421,60.000
Adalar,40.8658424,29.13585573,7,1,3.0,4.0,2.0,5.0,6000.0,1,0,0,0,34975,68.133
Beyoğlu,41.0255082,28.97796333,5,2,2.0,3.0,2.0,4.93,5059.0,1,0,0,0,34421,60.000
Şişli,41.05302,28.99131,6,2,2.0,2.0,2.0,4.9,5321.0,1,0,0,0,34360,54.677
Beyoğlu,41.02675,28.97293,2,3,1.0,1.0,1.0,4.86,3693.0,1,0,0,0,34421,60.000
Beyoğlu,41.029,28.972,4,2,2.0,0.0,1.0,5.0,5497.0,1,0,0,0,34421,60.000
Beşiktaş,41.08148,29.04164,4,3,2.0,3.0,1.0,4.62,5596.0,1,0,0,0,34353,88.235
Beyoğlu,41.02789,28.97564,4,3,2.0,0.0,1.0,4.75,6103.0,1,0,0,0,34421,60.000
Beşiktaş,41.048,29.007,5,2,3.0,3.0,2.0,4.79,5137.0,1,0,0,0,34353,88.235
Üsküdar,41.02247,29.00757,6,2,2.0,5.0,2.0,4.78,5414.0,1,0,0,0,34660,61.428 
Beyoğlu,41.0256,28.97528,4,2,1.0,3.0,1.0,4.64,5119.0,1,0,0,0,34421,60.000
Beyoğlu,41.02996189,28.98174302,6,3,2.0,0.0,1.0,5.0,5181.0,1,0,0,0,34421,60.000
Beyoğlu,41.037,28.994,7,2,3.0,3.0,2.0,4.76,6014.0,1,0,0,0,34421,60.000
Beşiktaş,41.07894,29.03804,5,101,3.0,3.0,2.0,5.0,5215.0,1,0,0,0,34353,88.235
Beyoğlu,41.02467,28.97355,4,101,2.0,2.0,2.0,4.78,5066.0,1,0,0,0,34421,60.000
Beyoğlu,41.028,28.98,4,1,1.0,1.0,1.0,4.67,5929.0,1,0,0,0,34421,60.000
Beyoğlu,41.03785,28.99142,2,1,1.0,1.0,1.0,4.82,5791.0,1,0,0,0,34421,60.000
Adalar,40.86578,29.11479,8,4,4.0,6.0,1.0,4.6,5621.0,1,0,0,0,34975,68.133
Beyoğlu,41.025,28.97,2,2,1.0,1.0,1.0,4.82,5331.0,1,0,0,0,34421,60.000
Kadıköy,40.986,29.033,3,3,2.0,3.0,1.0,5.0,5500.0,1,0,0,0,34744,88.888
Beyoğlu,41.027,28.974,6,2,3.0,4.0,1.0,4.94,5394.0,1,0,0,0,34421,60.000
,41.11341,29.82472,7,1,3.0,4.0,1.0,4.37,5791.0,1,0,0,0,34983.0,
Kadıköy,40.98887,29.02837,10,3,3.0,4.0,2.0,4.94,5780.0,1,0,0,0,34744,88.888
Beyoğlu,41.02865379,28.98828343,6,1,1.0,3.0,2.0,5.0,5142.0,1,0,0,0,34421,60.000
Beşiktaş,41.051,29.026,4,2,2.0,0.0,1.0,4.94,3901.0,1,0,0,0,34353,88.235
Beşiktaş,41.04217,28.99711,3,3,1.0,2.0,1.0,4.99,5281.0,1,0,0,0,34353,88.235
Beyoğlu,41.02934,28.97939,6,3,3.0,4.0,1.0,4.89,5166.0,1,0,0,0,34421,60.000
İstanbul binbirdirek mh. dizdariye cesme sokak. No.45,41.00721,28.97059,4,3,1.0,2.0,1.0,4.89,5322.0,1,0,0,0,34126.0,
Beyoğlu,41.03079,28.98293,6,3,2.0,3.0,1.0,4.85,3679.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.975,4,1,2.0,0.0,1.0,4.9,5475.0,1,0,0,0,34421,60.000
Sarıyer,41.11694,29.01127,4,3,1.0,0.0,1.0,5.0,3541.0,1,0,0,0,34396,103.881
Beyoğlu,41.032,28.975,4,2,2.0,2.0,2.0,4.77,5196.0,1,0,0,0,34421,60.000
Şişli,41.05682,28.97608,3,3,1.0,1.0,1.0,4.86,3789.0,1,0,0,0,34360,54.677
Beyoğlu,41.02617211,28.97143879,4,3,2.0,2.0,1.0,5.0,3803.0,1,0,0,0,34421,60.000
Şişli,41.057,28.976,2,1,1.0,1.0,1.0,5.0,5645.0,1,0,0,0,34360,54.677
Beyoğlu,41.023,28.976,6,1,2.0,2.0,1.0,4.89,5862.0,1,0,0,0,34421,60.000
Beyoğlu,41.039,28.974,6,2,2.0,0.0,1.0,5.0,3876.0,1,0,0,0,34421,60.000
Beyoğlu,41.03742226,28.97902554,4,1,1.0,2.0,1.0,4.94,3899.0,1,0,0,0,34421,60.000
Beyoğlu,41.028,28.98,2,2,1.0,1.0,1.0,4.83,3836.0,1,0,0,0,34421,60.000
Beyoğlu,41.02816303,28.9719533,7,2,3.0,3.0,2.0,4.83,5747.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.975,6,3,3.0,4.0,1.0,4.91,5917.0,1,0,0,0,34421,60.000
Istanbul,41.03463,28.98506,7,4,3.0,4.0,2.0,5.0,5426.0,1,0,0,0,34433.0,
Beyoğlu,41.029,28.974,4,4,2.0,2.0,1.0,4.97,3592.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.973,4,1,1.0,1.0,1.0,4.89,3722.0,1,0,0,0,34421,60.000
Beşiktaş,41.057,29.006,3,3,1.0,2.0,1.0,4.93,3687.0,1,0,0,0,34353,88.235
Beyoğlu,41.033,28.976,5,2,2.0,4.0,1.0,4.84,5157.0,1,0,0,0,34421,60.000
Beyoğlu,41.023,28.976,6,2,2.0,2.0,1.0,4.92,5628.0,1,0,0,0,34421,60.000
Şile,41.12599,29.87079,3,1,2.0,0.0,1.0,5.0,5843.0,1,0,0,0,34990,54.677
Şile,41.173,29.627,6,3,3.0,3.0,2.0,4.75,9086.0,1,0,0,0,34990,54.677
Beşiktaş,41.057,29.006,2,3,1.0,1.0,1.0,4.92,3737.0,1,0,0,0,34353,88.235
Beyoğlu,41.028,28.976,4,3,1.0,3.0,1.0,4.8,5929.0,1,0,0,0,34421,60.000
Beyoğlu,41.02990096,28.98123032,4,3,2.0,2.0,2.0,4.92,3523.0,1,0,0,0,34421,60.000
Kadıköy,40.95947,29.07844,5,101,3.0,3.0,1.0,4.88,5430.0,1,0,0,0,34744,88.888
Şişli,41.05716,28.98429,6,1,2.0,4.0,2.0,4.91,5550.0,1,0,0,0,34360,54.677
Fatih,41.006,28.969,5,2,2.0,2.0,2.0,4.95,5107.0,1,0,0,0,34096,32.000
Şişli,41.05857,28.97439,4,4,1.0,0.0,1.0,5.0,5296.0,1,0,0,0,34360,54.677
Şile,41.15181,29.57336,14,1,4.0,6.0,3.0,4.88,9286.0,1,0,0,0,34990,54.677
Kadıköy,40.98832,29.03235,4,3,2.0,3.0,1.0,4.9,3747.0,1,0,0,0,34744,88.888
Beyoğlu,41.02771586,28.97554197,3,2,1.0,1.0,1.0,4.79,5182.0,1,0,0,0,34421,60.000
Beyoğlu,41.031,28.981,4,3,2.0,6.0,2.0,4.89,5196.0,1,0,0,0,34421,60.000
Kadıköy,40.96935,29.06315,8,2,3.0,6.0,2.0,4.91,5073.0,1,0,0,0,34744,88.888
Şişli,41.056,28.988,4,3,2.0,3.0,2.0,5.0,3715.0,1,0,0,0,34360,54.677
Beyoğlu,41.029,28.973,7,2,3.0,3.0,2.0,4.86,6091.0,1,0,0,0,34421,60.000
Beyoğlu,41.03169,28.98813,5,2,2.0,2.0,1.0,4.95,5481.0,1,0,0,0,34421,60.000
Kadıköy,40.988,29.022,6,4,3.0,3.0,1.0,4.95,5436.0,1,0,0,0,34744,88.888
Beyoğlu,41.02559475,28.97615088,6,3,2.0,3.0,1.0,4.97,5709.0,1,0,0,0,34421,60.000
Sarıyer,41.162,29.04,6,3,3.0,3.0,2.0,5.0,5688.0,1,0,0,0,34396,103.881
Şişli,41.05085,28.9932,4,5,3.0,3.0,2.0,4.95,5802.0,1,0,0,0,34360,54.677
Beyoğlu,41.02614,28.97866,4,3,2.0,2.0,2.0,4.79,5520.0,1,0,0,0,34421,60.000
Beyoğlu,41.036,28.991,4,1,2.0,2.0,2.0,5.0,5751.0,1,0,0,0,34421,60.000
Üsküdar,41.03,29.02,5,3,2.0,6.0,2.0,4.93,5744.0,1,0,0,0,34660,61.428 
Istanbul,41.03475161,28.98799621,6,7,3.0,4.0,2.0,4.94,5747.0,1,0,0,0,34437.0,
Beyoğlu,41.02882,28.9747,6,5,3.0,0.0,2.0,4.95,5137.0,1,0,0,0,34421,60.000
Istanbul,41.0259,28.97297,6,4,3.0,3.0,1.0,4.94,5181.0,1,0,0,0,34421.0,
Beyoğlu,41.02997,28.98662,3,1,1.0,1.0,1.0,4.84,3851.0,1,0,0,0,34421,60.000
Istanbul Turkey,41.02675,28.97658,5,4,2.0,2.0,1.0,4.97,5580.0,1,0,0,0,34425.0,
Beyoğlu,41.02674,28.9721,4,3,2.0,2.0,2.0,5.0,3696.0,1,0,0,0,34421,60.000
Istanbul,41.026,28.978,3,3,1.0,1.0,1.0,5.0,3693.0,1,0,0,0,34425.0,
Beyoğlu,41.032,28.975,4,2,2.0,2.0,2.0,4.82,5650.0,1,0,0,0,34421,60.000
Beşiktaş,41.06774,29.04071,5,3,2.0,2.0,1.0,4.95,5330.0,1,0,0,0,34353,88.235
Beşiktaş,41.04405,28.99647,3,3,1.0,2.0,1.0,4.99,5281.0,1,0,0,0,34353,88.235
Kadıköy,40.96308728,29.07302709,3,4,1.0,2.0,1.0,5.0,5650.0,1,0,0,0,34744,88.888
Beyoğlu,41.02369,28.97579,4,3,2.0,0.0,1.0,4.95,3876.0,1,0,0,0,34421,60.000
Beyoğlu,41.026,28.974,2,2,1.0,0.0,1.0,4.97,5780.0,1,0,0,0,34421,60.000
Beyoğlu,41.02872611,28.97530953,4,3,2.0,0.0,1.0,5.0,5211.0,1,0,0,0,34421,60.000
Şile,41.107,29.824,5,3,2.0,0.0,1.0,5.0,6286.0,1,0,0,0,34990,54.677
Beşiktaş,41.04386,29.01361,3,100,1.0,1.0,1.0,4.93,3677.0,1,0,0,0,34353,88.235
Beyoğlu,41.028,28.976,4,1,1.0,3.0,1.0,4.88,3826.0,1,0,0,0,34421,60.000
Beyoğlu,41.02891173,28.97751552,4,3,1.0,1.0,1.0,4.93,3738.0,1,0,0,0,34421,60.000
Zeytinburnu,40.9823,28.89819,3,1,1.0,1.0,1.0,4.92,3801.0,1,0,0,0,34025,47.222
Beşiktaş,41.04291,28.99781,5,3,2.0,3.0,1.0,4.92,5909.0,1,0,0,0,34353,88.235
Beyoğlu,41.03,28.976,2,2,1.0,1.0,1.0,4.94,3891.0,1,0,0,0,34421,60.000
Fatih,41.009,28.975,4,1,2.0,3.0,1.0,4.97,5331.0,1,0,0,0,34096,32.000
Beşiktaş,41.057,29.005,3,3,1.0,2.0,1.0,4.91,3612.0,1,0,0,0,34353,88.235
Beyoğlu,41.02797,28.97831,2,2,1.0,1.0,1.0,4.78,5192.0,1,0,0,0,34421,60.000
Beyoğlu,41.02499081,28.97643886,6,2,2.0,3.0,1.0,4.89,3693.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.973,4,1,1.0,1.0,1.0,4.85,3637.0,1,0,0,0,34421,60.000
Bağcılar,41.058,28.813,6,4,2.0,2.0,1.0,5.0,5105.0,1,0,0,0,34200,35.313
Kadıköy,40.95803191,29.10263636,4,1,2.0,2.0,1.0,4.75,5419.0,1,0,0,0,34744,88.888
Istanbul,41.028,28.976,5,4,2.0,2.0,1.0,4.97,6153.0,1,0,0,0,34421.0,
Beyoğlu,41.032,28.975,4,2,2.0,2.0,2.0,4.85,5650.0,1,0,0,0,34421,60.000
Çatalca,41.17643098,28.50505951,4,1,1.0,0.0,1.0,5.0,5357.0,1,0,0,0,34550,32.777
Şişli,41.0563,28.9796,3,3,1.0,1.0,1.0,4.96,3858.0,1,0,0,0,34360,54.677
Kadıköy,40.98663,29.02952,3,3,1.0,2.0,1.0,5.0,3839.0,1,0,0,0,34744,88.888
Başakşehir,41.09177,28.65355,6,7,2.0,3.0,2.0,5.0,3670.0,1,0,0,0,34494,43.043
Beyoğlu,41.02407,28.97557,8,2,3.0,5.0,2.0,4.85,6078.0,1,0,0,0,34421,60.000
Zeytinburnu,40.981,28.897,4,2,2.0,2.0,1.0,5.0,5086.0,1,0,0,0,34025,47.222
Kartal,40.8844,29.20762,4,3,2.0,3.0,2.0,4.82,5231.0,1,0,0,0,34862,43.030
Beyoğlu,41.031,28.988,6,3,2.0,3.0,1.0,4.86,5793.0,1,0,0,0,34421,60.000
Kadıköy,40.98903,29.02731,2,100,1.0,1.0,1.0,4.94,5229.0,1,0,0,0,34744,88.888
Sarıyer,41.10227,28.98479,5,3,2.0,0.0,1.0,4.83,5160.0,1,0,0,0,34396,103.881
Pendik,40.877,29.246,5,2,2.0,3.0,1.0,4.78,3704.0,1,0,0,0,34893,35.386
Sarıyer,41.16522,29.05098,4,2,2.0,2.0,1.0,5.0,3532.0,1,0,0,0,34396,103.881
Beyoğlu,41.02475,28.97552,3,2,1.0,2.0,1.0,4.89,5344.0,1,0,0,0,34421,60.000
Sarıyer,41.165,29.034,6,105,2.0,4.0,3.0,5.0,5137.0,1,0,0,0,34396,103.881
Beyoğlu,41.0308,28.98627,3,3,1.0,1.0,1.0,4.97,5929.0,1,0,0,0,34421,60.000
Şile,41.095,29.844,6,1,2.0,3.0,1.0,4.62,3929.0,1,0,0,0,34990,54.677
Fatih,41.00624,28.9803,3,1,1.0,1.0,1.0,4.88,6044.0,0,0,1,0,34096,32.000
Beşiktaş,41.04439,29.00483,5,3,2.0,2.0,2.0,4.95,3637.0,1,0,0,0,34353,88.235
Beşiktaş,41.06398603,29.03933719,4,1,1.0,1.0,1.0,4.83,5183.0,1,0,0,0,34353,88.235
Beyoğlu,41.028,28.98,2,2,1.0,1.0,1.0,4.75,5231.0,1,0,0,0,34421,60.000
Beykoz,41.22039,29.29878,4,1,1.0,0.0,1.0,4.94,5236.0,1,0,0,0,34810,72.222
Gaziosmanpaşa,41.081,28.878,6,6,3.0,10.0,2.0,4.8,3784.0,1,0,0,0,34245,32.407
Adalar,40.869,29.136,4,100,1.0,2.0,1.0,4.6,3807.0,1,0,0,0,34975,68.133
Adalar,40.90785,29.05034,10,2,4.0,6.0,2.0,5.0,3900.0,1,0,0,0,34975,68.133
İstanbul,41.031,28.975,4,3,2.0,2.0,1.0,4.96,3715.0,1,0,0,0,34430.0,
Fatih,41.00482,28.96835,7,2,3.0,5.0,2.0,4.9,5780.0,1,0,0,0,34096,32.000
Bakırköy,40.96052,28.82377,3,3,1.0,1.0,1.0,4.89,3674.0,1,0,0,0,34158,76.219
Bağcılar,41.06268,28.84091,5,3,3.0,3.0,2.0,4.67,5600.0,1,0,0,0,34200,35.313
İstanbul,40.998,28.764,9,4,3.0,9.0,2.0,4.86,3853.0,1,0,0,0,34290.0,
Sarıyer,41.117,29.009,4,3,1.0,3.0,1.0,4.98,3600.0,1,0,0,0,34396,103.881
Şişli,41.042,28.984,3,2,1.0,1.0,2.0,4.74,3552.0,1,0,0,0,34360,54.677
İSTANBUL,41.049,28.448,8,1,4.0,8.0,5.0,4.95,8394.0,1,0,0,0,34584.0,
Şile,41.15500003,29.75944996,6,1,3.0,4.0,1.0,4.91,3871.0,1,0,0,0,34990,54.677
Beyoğlu,41.026,28.974,5,3,2.0,2.0,2.0,4.87,5275.0,1,0,0,0,34421,60.000
Beyoğlu,41.03032,28.9723,4,2,,1.0,1.0,4.94,3853.0,1,0,0,0,34421,60.000
Zeytinburnu,40.989,28.91,3,2,1.0,1.0,1.0,4.98,3557.0,1,0,0,0,34025,47.222
Silivri,41.087,28.241,5,1,1.0,0.0,2.0,5.0,8786.0,1,0,0,0,34582,29.062
Beyoğlu,41.035,28.992,4,1,2.0,2.0,1.0,4.83,3693.0,1,0,0,0,34421,60.000
,41.056,29.053,7,2,2.0,4.0,1.0,5.0,3836.0,1,0,0,0,34680.0,
Kadıköy,40.98484176,29.02827649,3,3,1.0,2.0,1.0,4.9,3670.0,1,0,0,0,34744,88.888
Tayakadın,41.2786,28.6791,4,1,2.0,4.0,1.0,5.0,3643.0,1,0,0,0,34277.0,
Şile,41.16698,29.58342,7,1,4.0,2.0,4.0,4.84,8000.0,1,0,0,0,34990,54.677
Büyükçekmece,41.03455,28.45954,5,5,2.0,4.0,2.0,5.0,6000.0,1,0,0,0,34500,36.250
Beyoğlu,41.035,28.993,4,2,2.0,2.0,1.0,4.84,5861.0,1,0,0,0,34421,60.000
Beyoğlu,41.0344311,28.99332463,5,3,2.0,2.0,1.0,4.82,6088.0,1,0,0,0,34421,60.000
İzmit,40.769,29.915,5,7,3.0,0.0,2.0,4.8,6697.0,1,0,0,0,41200.0,
Şile,41.13847,29.85565,8,1,3.0,4.0,2.0,4.86,8428.0,1,0,0,0,34990,54.677
Ataşehir,40.995,29.122,3,100,1.0,2.0,1.0,5.0,3570.0,1,0,0,0,34758,48.888
Şile,41.107,29.852,7,1,4.0,4.0,3.0,4.76,7143.0,1,0,0,0,34990,54.677
Şile,41.1161471,29.83765103,8,2,4.0,5.0,4.0,5.0,5500.0,1,0,0,0,34990,54.677
Sarıyer,41.108,28.987,4,1,2.0,0.0,1.0,5.0,5533.0,1,0,0,0,34396,103.881
Eyüpsultan,41.17953799,28.88600091,3,2,1.0,2.0,1.0,5.0,5634.0,1,0,0,0,34060, 45.000
Şile,41.167,29.579,8,2,3.0,4.0,3.0,4.92,7464.0,1,0,0,0,34990,54.677
"Tepecik Koyu, Dilovasi",40.87013,29.60722,6,1,3.0,4.0,1.0,4.93,6422.0,1,0,0,0,41455.0,
Adalar,40.87823,29.09681,3,1,1.0,1.0,1.0,4.98,5630.0,1,0,0,0,34975,68.133
Beyoğlu,41.03,28.985,3,3,1.0,2.0,1.0,4.94,5754.0,1,0,0,0,34421,60.000
Kadıköy,40.984,29.022,6,4,3.0,4.0,2.0,4.97,5596.0,1,0,0,0,34744,88.888
Beyoğlu,41.03486,28.99267,4,2,1.0,3.0,1.0,4.94,6197.0,1,0,0,0,34421,60.000
Sarıyer,41.171,29.062,7,7,2.0,3.0,1.0,5.0,6143.0,1,0,0,0,34396,103.881
Şile,41.177,29.347,7,2,4.0,9.0,2.0,4.77,5500.0,1,0,0,0,34990,54.677
Beykoz,41.14388338,29.12489782,6,1,3.0,3.0,2.0,5.0,5596.0,1,0,0,0,34810,72.222
Başakşehir,41.11956,28.76929,7,7,3.0,5.0,2.0,5.0,5853.0,1,0,0,0,34494,43.043
Sarıyer,41.08816,29.0555,3,100,1.0,1.0,1.0,4.95,6179.0,1,0,0,0,34396,103.881
Gebze,40.96595,29.51589,2,1,1.0,1.0,1.0,5.0,5893.0,1,0,0,0,,
Beyoğlu,41.03285,28.9874,3,3,2.0,2.0,1.0,4.96,2858.0,1,0,0,0,34421,60.000
Beyoğlu,41.03857,28.97304,7,3,2.0,3.0,1.0,4.86,4107.0,1,0,0,0,34421,60.000
Beyoğlu,41.031,28.9796,3,20,2.0,2.0,1.0,5.0,3500.0,1,0,0,0,34421,60.000
Kadıköy,40.99146701,29.02757144,5,3,2.0,0.0,2.0,4.97,2913.0,1,0,0,0,34744,88.888
Zeytinburnu,40.981,28.899,2,1,1.0,0.0,1.0,4.83,5000.0,1,0,0,0,34025,47.222
Kadıköy,40.98456,29.02923,5,3,2.0,3.0,2.0,5.0,3488.0,1,0,0,0,34744,88.888
Beyoğlu,41.03193966,28.98273514,5,3,2.0,2.0,1.0,5.0,3445.0,1,0,0,0,34421,60.000
Beyoğlu,41.02913,28.97701,4,1,2.0,2.0,1.0,4.73,4883.0,1,0,0,0,34421,60.000
Şişli,41.051,28.999,4,3,2.0,2.0,2.0,4.83,4982.0,1,0,0,0,34360,54.677
Beyoğlu,41.02976424,28.98028325,2,2,1.0,1.0,1.0,4.95,4400.0,1,0,0,0,34421,60.000
Beyoğlu,41.02518,28.97276,3,2,1.0,2.0,1.0,4.91,3449.0,1,0,0,0,34421,60.000
Kadıköy,40.98711273,29.02842025,3,3,1.0,2.0,1.0,5.0,3376.0,1,0,0,0,34744,88.888
Beşiktaş,41.057,29.005,3,3,1.0,2.0,1.0,4.95,3413.0,1,0,0,0,34353,88.235
Beyoğlu,41.023,28.976,2,2,1.0,1.0,1.0,5.0,3303.0,1,0,0,0,34421,60.000
Bağcılar,41.05484,28.81368,5,5,2.0,3.0,1.0,4.8,2729.0,1,0,0,0,34200,35.313
